id,code,name,description,department_id,equivalency_group_id,created_at
a9e90d60-44d1-4795-9f80-fd7401690fd4,ELT561,ELETRONICA I,Semicondutores. Diodos de junção. Circuitos com diodos. Diodos especiais. Retificadores. Transistores bipolares. Análise para pequenos sinais. Operação como amplificador. Transistores de Efeito de Campo. Transistores MOS. Operação como amplificador. Amplificadores Operacionais. Configurações Básicas. Circuitos com Amplificadores Operacionais. Implementação de Filtros e Resposta em Frequência. Osciladores.,3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
7132200c-c880-44f1-9958-a9bd6bae747d,ELT562,SINAIS E SISTEMAS,Sinais contínuos e discretos. Sistemas lineares e invariantes no tempo. Análise de Fourier de sinais contínuos. Análise de Fourier de sinais discretos. Filtragem através de sistemas lineares e invariantes no tempo. Transformada de Laplace e transformada Z. Amostragem de sinais. Aplicações.,3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
f34caaf7-0f7b-47c5-830a-ff2bb5733937,ELT563,CIRCUITOS ELETRICOS II,Excitação senoidal e fasores; Análise em regime permanente - corrente alternada C.A; Potência em regime permanente C.A; Circuitos trifásicos; Circuitos acoplados magneticamente; Filtros passivos.,3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
5a18a52f-cb50-4323-9bb7-8fcca4cf4a46,ELT573,SISTEMAS DE POTENCIA I,"Representação das linhas de Transmissão. Modelo de linha curta, média e longa. Modelagem dos demais componentes de um sistema de potência: Representação em p.u. Representação matricial dos sistemas de potência, matrizes de admitância e impedância. Eliminação de nós (Redução de Kron) e equivalentes de redes. Teoria de componentes simétricas.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
c72eea4c-67a1-4008-ba15-72de4115e3d1,ELT580,MICROPROCESSADORES E MICROCONTROLADORES,"Breve histórico dos microprocessadores. Estudo da arquitetura de pelo menos um microprocessador e um microcontrolador real. Conjunto de instruções e programação em linguagem Assembly. Modos de  endereçamento. Manipulação de registradores. Pilhas e sub-rotinas. Métodos de transferência de dados:
polling, interrupções, acesso direto à memória. Organização de memórias. Interfaces de comunicação. Dispositivos de entrada e saída.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
0489cf47-063a-485f-a658-9de06bacc3be,ELT581,ELETRONICA DE POTENCIA,"Dispositivos semicondutores de potência: diodos, tiristores e transistores. Proteção e comutação de tiristores. Conversão estática de energia: CA-CC, CC-CA, CC-CC, CA-CA. Retificadores, chaveadores e inversores. Operação em onda\ quadrada e PWM. Harmônicos e filtros.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
34bb269e-7523-49d0-a2c8-a8a0e387bb5b,ELT582,FUNDAMENTOS DE COMUNICACOES,"Introdução aos sistemas de comunicação. Produto e convolução de sinais. Análise espectral. Modulação em Amplitude. Modulação em frequência. Modulação por Pulsos. Modulações: AM, PM, FM, QAM, OFDM, PCM, PWM, PAM. Introdução à Transmissão Digital. Demodulação coerente e não-coerente. Modulações com sinais digitais: ASK, FSK, PSK. Interferência Intersimbólica. Fundamentos de técnicas de múltiplo acesso: TDMA, FDMA, CDMA.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
5450b5e7-9151-4109-8568-96e48b29d9b4,ELT583,SISTEMAS DE POTENCIA II,"Fluxo de potência em sistemas elétricos de potência (Gauss- Seidel, Newton Raphson, Linearizado). Cálculo de Faltas simétricas e assimétricas. Análise de Contingências. Compensação reativa em sistemas elétricos. Operação econômica de sistemas elétricos. Simulação Computacional.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
740d0d28-8ffd-47c1-9323-2292bf9eb336,ELT590,ACIONAMENTOS ELETRICOS,"Introdução a sistemas de acionamentos, e aplicações. Critérios de projeto de sistemas de acionamentos e escolha de motores. Características estáticas e dinâmicas, especificação e modelagem de máquinas elétricas. Princípios de funcionamento, métodos de comando e especificação dos conversores estáticos: retificadores controladores, conversores controlados por fase, reguladores, inversores. Princípios gerais, comportamento estático e dinâmico, e desempenho dos sistemas de controle de velocidade e de posição, de máquinas c.c., de indução e síncrona: Partidas suaves. Frenagem regenerativa. Aplicações de redutores, momento de inércia, modelagem de cargas mecânica e exemplos de sistemas de acionamentos.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
496cf1d0-8be0-4a05-b387-d8afe1ebe39b,ELT593,MATERIAIS ELETRICOS,"Conceitos básicos de ciência dos materiais. Tecnologia dos materiais elétricos. Materiais condutores, dielétricos, semicondutores e magnéticos. Propriedades e processos de fabricação. Materiais ópticos. Principais aplicações. Fibras óticas. Técnicas de microfabricação.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
57b60362-6be6-4f9a-abac-cf8412254caf,ELT594,PROJETO INTEGRADOR,"Integrar, através de uma atividade de projeto prático contextualizado, os conhecimentos desenvolvidos nas unidades curriculares do curso. Desenvolver habilidades de trabalho prático em grupo, resolução de problemas, pensamento crítico, inovador, metodologia de desenvolvimento de projetos visando a
aplicação das competências adquiridas no curso através de aplicação em projetos da área de Engenharia Elétrica.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
8738deba-8eb9-4255-9e7e-1ee7f1c9df36,ELT597,INSTALACOES ELETRICAS,"Instalações Elétricas Residenciais, Prediais e Comerciais. Instalações Industriais, normas, cálculos, critérios, dimensionamento e ferramentas para elaboração de projetos elétricos. Luminotécnica, normas, cálculos, métodos e aplicação.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
2dedd1bf-ed00-4277-b25b-c251483c5b3f,ELT598,PROJETO EM ENGENHARIA ELETRICA,"Definição do problema da área de engenharia elétrica. Planejamento, organização e desenvolvimento do trabalho de conclusão de curso (TCC). Entrega do projeto de TCC. A organização de texto científico (normas ABNT) e formatação.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
10ed1e00-957e-4af3-a9df-00189095f94c,ELT671,PROCESSAMENTO DIGITAL DE SINAIS,"Sinais e sistemas no tempo discreto. Análise no domínio do tempo e da frequência dos sistemas lineares invariantes no tempo. Amostragem e reconstrução do sinal. Estruturas para sistemas de tempo discreto.
Projeto de filtros digitais. Transformada de Fourier discreta. Algoritmos rápidos da transformada de Fourier discreta. Princípios de estimação espectral não paramétrica.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
17c4306d-16ea-48c0-b63b-258c415305f5,ELT717,IDENTIFICACAO DE SISTEMAS,"Introdução à Identificação de Sistemas: Motivação. Representações de Sistemas Lineares: Modelos AR, MA, ARMA, ARMAX entre outros. Métodos Determinísticos: Identificação em malha fechada e no domínio da frequência. Métodos Não Paramétricos: Identificação baseada na função de autocorrelação.
O Estimador de Mínimos Quadrados. Projeto de Testes e Escolha de Estruturas: Escolha e coleta de sinais; Seleção da estrutura de modelos. Validação de Modelos. Estudo de casos.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
b6a496ae-751b-4d6a-a57b-1ca4ac00b335,ELT719,TOPICOS ESPECIAIS EM SISTEMAS DE CONTROLE,"A ementa poderá contemplar tópicos atuais em sistemas de controle, como:
Análise de Sistemas Lineares e Não Lineares; Identificação de Sistemas; Análise de Sistemas a Eventos Discretos; Controle de Processos e técnicas de controle avançado; controle robusto; controle não linear; controle ótimo; controle por meio de técnicas de inteligência computacional; controle adaptativo;
Robótica; Inteligência Artificial e Jogos Dinâmicos; Laboratório de Controle e Automação; Interfaceamento de sistemas; Automação residencial (domótica).",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
287d3cfc-0d94-41dc-b2cc-8b0cd13039ce,ELT723,PLANEJAMENTO DE SISTEMAS DE ENERGIA ELETRICA,"Caracterização do cenário energético brasileiro: presente e futuro. Previsão de carga. Planejamento de curto, médio e longo prazos. Planejamento da expansão da geração e da transmissão. Otimização aplicada ao planejamento estratégico de sistemas elétricos. Análise de confiabilidade de sistemas
elétricos de potência.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
48e63c83-aa1b-4ffe-ba0d-9d09a3a4622f,ELT724,QUALIDADE DA ENERGIA ELETRICA,"Indicadores de Qualidade do Produto da Energia Elétrica, tensão em regime permanente, fator de potência, distorções harmônicas, desequilíbrio de tensão, flutuação de tensão, variação de frequência, variação de tensão de curta duração. metodologia de medição. Indicadores de Qualidade do Serviço da
Energia Elétrica, indicadores de tempo de atendimento, Indicadores de Continuidade do Serviço, Qualidade do tratamento de reclamações.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
95e4c80b-8a00-4e6f-9d1e-7be38ede44d3,ELT726,DISTRIBUICAO DE ENERGIA ELETRICA,"Análise de cargas: curvas típicas, fatores de carga e de diversidade. Configuração dos sistemas de distribuição e de transmissão. Subestações. Redes aéreas e subterrâneas. Modelagem dos componentes do sistema de distribuição. Cálculo e análise da operação dos sistemas de distribuição. Regulação de tensão. Normas. Proteção de circuitos de distribuição.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
335467fa-e3a5-4ce5-8d50-a1a88325710d,ELT727,TOPICOS ESPECIAIS EM SISTEMAS ELETRICOS,"Princípios básicos; Sistemas de Geração, Transmissão e Distribuição de Energia; Operação e Supervisão de Sistemas Elétricos; Mercado de Energia, Sistemas de Armazenamento de Energia Elétrica; Equipamentos e Máquinas Elétricas; Proteção de Sistemas; Sistemas de Medição; Análise de Sistemas de Energia; Otimização de Sistemas de Energia; Técnicas de Alta Tensão e Ensaios Laboratoriais; Energias
Renováveis; Normas.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
5664a5e8-780f-4ca9-819b-34be3be2f1a6,ELT728,CONTROLE DE ACIONAMENTOS ELETRICOS,Elementos da teoria de controle aplicado em sistemas eletrônicos de potência. Controladores clássicos PI e controladores inteligentes do tipo Fuzzy aplicados a conversores cc-cc e cc-ca. Sistemas de controle aplicados a fontes alternativas de energia.,3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
00389b85-9bfe-4de5-8b49-b73f3a5b273a,ELT734,TOPICOS ESPECIAIS EM SISTEMAS DE CONTROLE II,"A ementa poderá contemplar tópicos em Controle de Sistemas Dinâmicos, tais como: Controle de processos e técnicas de controle avançado. Controle robusto. Controle não linear. Controle ótimo. Controle multivariável. Controle adaptativo. Controle em espaço de estados. Controle utilizando
técnicas de inteligência computacional. História do controle. Controle estocástico. Controle preditivo. Controle em rede. Controle de sistemas híbridos.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
45f27e79-463d-47c5-97ee-afc883c3308c,ELT741,TOPICOS ESPECIAIS EM TELECOMUNICACOES I,"A ementa poderá contemplar tópicos em Telecomunicações, tais como: Antenas. Princípios de microondas. Comunicações móveis. Comunicações Óticas.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
c9b1bb15-3db9-4e2b-a9bc-7e8090dbb330,ELT742,TOPICOS ESPECIAIS EM TELECOMUNICACOES II,"Ferramentas para análise de sinais no domínio do tempo, da frequência e tempo-frequência. Redução de dimensionalidade. Métodos de reconhecimento de padrões baseados em treinamento supervisionado e não-supervisionado. Aplicação destas técnicas de processamento digital de sinais e reconhecimento de padrões em problemas envolvendo sinais de fala e biométricos.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
2b1e52a7-d43a-4986-817b-aa1fa8957eb9,ELT743,TOPICOS ESPECIAIS EM TELECOMUNICACOES III,"A ementa poderá contemplar tópicos em Telecomunicações, tais como:
Ferramentas para análise de sinais no domínio do tempo, da frequência e tempo-frequência. Redução de dimensionalidade. Métodos de reconhecimento de padrões baseados em treinamento supervisionado e não-supervisionado. Técnicas de aprendizado de máquinas. Aplicação destas técnicas de processamento
digital de sinais e reconhecimento de padrões em problemas de telecomunicações e envolvendo sinais de fala, biomédicos e biométricos. Reconhecimento de Padrões. Extração de Características. Seleção de
Características. Classificadores. Elementos de Redes Neurais “Clássicas”, Extreme Learning Machine, Modelos Estatísticos de Classificação, Support Vector Machines, Hidden Markov Model. Introdução a Deep Learning.",3ea65651-f352-406b-bfea-8e51409b102d,,2024-10-08 01:45:37.218110
369b97da-92b5-4191-98a4-0d31156e570c,ENP005,ERGONOMIA,"O conceito de atividade de trabalho. Trabalho prescrito e trabalho real. O caráter central, mediador e integrador da atividade de trabalho. Tarefa. Modos operatórios. Regulação. Constrangimentos. Cargas de trabalho: física, psíquica e cognitiva. Mecanismos e estratégias de regulação individual e coletiva. Diversidade e variabilidade dos indivíduos e dos sistemas técnicos e organizacionais. Estratégias de gestão da variabilidade pelos trabalhadores. Abordagem da situação de trabalho. Ergonomia e organização do trabalho. Ergonomia e segurança do trabalho.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
053ebd57-542c-4cde-ab11-12b023706be0,ENP012,PROGRAMACAO LINEAR E INTEIRA,Histórico e conceitos fundamentais. Modelagem de problemas e classificação de modelos matemáticos. Programação linear. Método simplex. Dualidade. Análise de sensibilidade. Interpretação econômica. Programação Inteira. Método Branch&Bound. Heurísticas.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
70f08711-92c0-4302-a672-5559a5414dfd,ENP014,ORGANIZACAO DO TRABALHO,Escolas de organização do trabalho. Organização do trabalho e intensificação do trabalho. Organização do trabalho e cargas de trabalho. Implicações ergonômicas da organização do trabalho. Organização do trabalho prescrita e organização do trabalho real. Organização do trabalho e competência.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
97ffeea4-35b2-40fa-b3e9-9351669459be,ENP015,MICROECONOMIA,Elementos básicos da ciência econômica. Conceitos básicos da microeconomia. Teoria do consumidor. Teoria da firma. Equilíbrio da firma em diferentes estruturas de mercado. Introdução à teoria dos jogos.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
1c5b9e2b-88d5-452a-85a6-b6f9197a1c76,ENP017,TEORIA DAS ORGANIZACOES,Conceitos relacionados e antecedentes históricos; Principais perspectivas teóricas; Abordagens contemporâneas em análise organizacional; Um panorama dos estudos organizacionais no Brasil.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
a848c6a0-ef68-4da7-8284-fc6b281bef21,ENP019,PSICOLOGIA DO TRABALHO,Psicopatologia do trabalho. Psicodinâmica do trabalho. Relação entre organização do trabalho e carga psíquica do trabalho. Organização do trabalho e funcionamento psíquico. Estratégias individuais e coletivas de defesa contra o sofrimento no trabalho. Trabalho e alienação. Atividade subjetivante. A métis e a inteligência astuciosa no trabalho. Saúde mental e trabalho. Psicologia ergonômica. Aspectos psicológicos da segurança do trabalho. Trabalho e subjetividade.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
b7338c40-7997-4d80-bd1a-8c7d593f2a72,ENP022,GESTAO DA QUALIDADE,Conceitos básicos de qualidade de produto. Conceitos básicos de gestão da qualidade. Modelos de referência para gestão da qualidade. Ferramentas de apoio à gestão da qualidade. Aspectos econômicos e de custos da qualidade.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
c6efc926-2633-4310-b10a-e1f79b146513,ENP023,ENGENHARIA ECONOMICA,"Conceitos iniciais: juros, taxas de juros e formas de capitalização. Equivalência de capitais. Amortização, empréstimos  e financiamentos. Elementos de contabilidade gerencial e introdução à administração financeira. Critérios de análise de investimentos. Fluxo de caixa. Teoria clássica de portifólios. Modelo CAPM. Investimentos sob incerteza. Custo médio ponderado de capital.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
3977d4fa-bcf8-4779-a69d-948ee1e604a0,ENP025,GESTAO DO CONHECIMENTO,"Conhecimento, competência e saber tácito nas organizações. O modelo da competência, e as relações entre competência e eventos: Contribuições de Philippe Zarifian.  Relações entre competência individual e competência organizacional. Estratégias e tomadas de decisão nas organizações. Engenharia do conhecimento. Desenvolvimento cognitivo.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
4d74dc4f-b345-48d2-aa47-6f4f3009ec1c,ENP026,ADMINISTRACAO DE RECURSOS HUMANOS,"História, princípios básicos e condicionamentos da gerência de recursos humanos. Técnicas e as etapas essenciais para o planejamento e a implementação da gerência de recursos humanos em empresas e organizações. Tópicos atuais em gestão de recursos humanos.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
8acbb144-ca71-44f6-abd2-606bcf6f5219,ENP028,GESTAO DA CADEIA DE SUPRIMENTOS,Visão sistêmica. Gestão da Cadeia de suprimentos e logística: definições e diferenças. Gestão da cadeia de suprimento: fornecimento e demanda. Mecanismos para coordenação. Tipos de relacionamento na cadeia de  suprimento. Iniciativas e práticas na cadeia de suprimentos. Projeto de cadeia de suprimentos. Logística Reversa na SCM. Medição de Desempenho na SCM.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
43c691d6-88d2-42f4-8702-58fcea191ab6,ENP029,GESTAO AMBIENTAL,"Meio ambiente natural, cultural, artificial e do trabalho. Princípios e sistemas de gestão ambiental. Normas de gestão ambiental. Sustentabilidade. Ciclo de vida. Valorização de resíduos. Produção Mais Limpa. Educação Ambiental; Estudos de Impactos Ambientais.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
e7e1aa9b-766e-458d-a29e-0be3659e2e0b,ENP042,INTRODUCAO A ENGENHARIA DE PRODUCAO,"Apresentação da Engenharia de Produção. Apresentação da Universidade Federal de
Ouro Preto. O Ensino da Engenharia de Produção. Evolução Histórica. Competências e
Habilidades do Engenheiro de Produção. Visão geral da matriz curricular do curso. A
contribuição de outras ciências na formação do Engenheiro de Produção. Áreas e subáreas da
Engenharia de Produção.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
6427742a-304a-4325-8827-f6b7a3f9f188,ENP043,ETICA E RESPONSABILIDADE SOCIOAMBIENTAL,"Conceitos e princípios da ética. Ética profissional; Ética na engenharia de produção,
nas organizações e na sociedade. Relação entre o social e o ambiental. Responsabilidade
socioambiental nas organizações. A responsabilidade socioambiental do futuro profissional de engenharia de produção. Direitos humanos e cidadania; Educação das relações étnico-raciais e cultura afro-brasileira, africana e indígena. Legislação e normas relacionadas a ética e responsabilidade socioambiental.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
030e51f6-4020-4125-a9a2-d7a518a4b5ee,ENP044,EXPRESSAO GRAFICA,"Sistemas de representação. Desenho técnico: material, normas técnicas, vistas
ortográficas. Perspectiva cavaleira, perspectiva axiométrica, cortes e seções. Desenho
arquitetônico: plantas e cortes de edificação. Desenho assistido por computador. Desenho
Universal.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
d6b38428-b78f-4f76-80cf-be14857b0d0d,ENP045,"CIENCIA, TECNOLOGIA E SOCIEDADE","Introdução aos estudos de ciência, tecnologia e sociedade. Ciência, tecnologia e
inovação como fato social. Compreensão da Ciência e da Tecnologia dentro de um contexto
sociocultural mais amplo que interage com diferentes formas de conhecimento. Novas formas de compreender a realidade por meio do pensamento científico. Políticas públicas de fomento à ciência, à tecnologia e à inovação. Desenvolvimento do pensamento crítico em relação à ciência e à tecnologia. As relações e os impactos do desenvolvimento científico e tecnológico na sociedade. O papel do engenheiro diante dos dilemas e desafios contemporâneos da ciência, da tecnologia e da inovação.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
42700fd7-cd7a-4c0c-8dc3-a633eb509342,ENP119,LOGISTICA,Conceitos de logística. Histórico. O sistema logístico. Áreas da logística - Suprimento e Distribuição Física. Atividades da logística. Localização de Instalações Logísticas. Gestão de transportes. Gestão de estoques. Armazenagem. Serviço ao Cliente.Tecnologia de Informação aplicados à Logística. Logística Reversa.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
f52580be-80e9-4a1b-a56f-ac9274ad7755,ENP122,PLANEJAMENTO E CONTROLE DE PRODUCAO I,"Modelo de sistemas de produção; O papel do sistema de produção na competitividade da empresa; 
Objetivos dos sistemas de produção; Tipos de sistemas de produção e arranjos físicos; 
Planejamento, Programação e controle da produção; Gestão de estoques.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
2ec40546-4ef0-4768-931a-cbebe3d33389,ENP123,PLANEJAMENTO E CONTROLE DE PRODUCAO II,Evolução dos sistemas MRP I; MRP II; ERP; Sistema MRP I; MRP II; Filosofia JIT; OPT; Outras abordagens em PCP.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
54f02139-46c9-4336-8bb5-fcf2d1b17ee3,ENP141,CONTROLE ESTATISTICO DE QUALIDADE,"Conceitos de qualidade. Relação entre qualidade e produtividade. Custo da qualidade. Controle estatístico de qualidade. Gráficos de controle. Inspeção de qualidade; amostragem dupla, simples. Análise da capacidade de um processo. Repetibilidade e reprodutibilidade. Planejamento de Experimentos.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
dc6047b2-ecb1-41d1-9036-ce6144d46896,ENP144,TEORIA GERAL DA ADMINISTRACAO,,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
70d8f2eb-1372-421e-ae46-87a8b516c510,ENP150,ECONOMIA,,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
0906a9ae-c591-4087-b87e-912b1087f8c8,ENP153,PROGRAMACAO LINEAR,Histórico e conceitos fundamentais. Modelagem de problemas e classificação de modelos matemáticos. Programação linear. Método simplex. Dualidade. Análise de sensibilidade. Interpretação econômica. Uso de pacotes computacionais.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
307fbd3d-8610-48f4-8502-c937f073f6d2,ENP154,PLANEJAMENTO ESTRATEGICO E MERCADOLOGICO,O conceito de estratégia; O conceito de planejamento; Ambiente Geral; Ambiente Setorial; Níveis da estratégia;  A visão baseada nos recursos; A visão baseada no mercado; Segmentação de mercado e comportamento do consumidor;  Análise e planejamento estratégico e mercadológico.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
3bdc2986-99c4-42d3-81eb-3e558d603cd5,ENP155,CUSTOS INDUSTRIAIS,"Introdução à contabilidade: escrituração, balancete e fechamento do exercício. Custos de estoques. Sistemas de custos. Análise custo-volume-lucro. Custo padrão. Método dos centros de custos. Custeio baseado em atividades (ABC). Método da unidade de esforço de produção (UEP). Contabilidade de ganho.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
3736df33-a05c-4633-831e-4fecdcbc0646,ENP156,GESTAO DE SERVICOS,"O papel e a natureza dos serviços, estratégia em serviços, conceito de serviço, projeto do sistema de entrega do serviço, gerenciamento da oferta e demanda, gestão de pessoas em serviços, modelos para avaliação da qualidade de serviço, os serviços e a tecnologia de informação.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
2db583d0-e5b1-4ff9-a817-e9fdf24bf48a,ENP157,ESTATISTICA II,"Visão geral de sistemas de desenvolvimento de produtos. Mensuração e Escalas. Elaboração de Questionários e Formulários. Análise multivariada: análise de componentes principais, análise fatorial e análise de 
conglomerados.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
6e973e18-9d66-403a-9f41-ab8064a28f40,ENP158,MODELAGEM DE SISTEMAS PRODUTIVOS E LOGISTICOS I,"Modelagem de fluxos no chão de fábrica: linha de montagem, fabricação de múltiplos produtos e sistemas flexíveis. Seqüenciamento de operações e máquinas. Problemas de corte e empacotamento. Transporte de cargas. Sistemas de filas. Problemas integrados e aplicações à Engenharia de Produção.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
59583bde-40cc-4db3-81d9-5b26caebffda,ENP159,SISTEMA DE DESENVOLVIMENTO DE PRODUTO,Definição e conceitos do sistema de desenvolvimento de produtos. Estrutura e organização do trabalho de desenvolvimento de produto. Ferramentas da gestão do desenvolvimento de produtos. Metodologias de projeto do produto. Fases do desenvolvimento do produto.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
5d28f265-7c6f-40b7-960b-5ee9b929903f,ENP160,OTIMIZACAO COMBINATORIA,Modelos de programação linear inteira. Métodos de planos de corte. Método de enumeração Implícita. Método de separação e avaliação progressiva (branch and bound). Método de decomposição de Benders. Introdução ao Método de decomposição de Dantzig-Wolfe. Complexidade de algoritmos. Problemas e algoritmos clássicos de otimização combinatória. Aplicações.,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
93ffc04a-f2e0-413a-8493-e8f14ebf95e1,ENP161,SIMULACAO A EVENTOS DISCRETOS,"Introdução à Teoria das Filas. Amostragem aleatória simples e amostragem descritiva. Geração e testes de números aleatórios. Simulação de Monte Carlo. Análise de dados de entrada e saída de uma simulação. Distribuições usuais de probabilidades. Modelagem para simulação. Abordagem de simulação por eventos, por processo, por atividade e pelo método das três fases. Metodologias de desenvolvimento de modelos e programas de simulação. Linguagens e softwares de simulação. Aplicações de simulação na indústria.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
507b7e31-19d0-4da6-95f3-97397fb21d44,ENP473,COMPORTAMENTO ORGANIZACIONAL,"Fundamentos do comportamento organizacional. Motivação. Relações interpessoais, com ênfase no processo de interação analista-usuário. Trabalho em equipe. Liderança e comunicação.  O papel do agente de mudanças. Cultura organizacional. Aprendizagem Organizacional.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
bf17b6d8-4b9e-41f9-980d-9ffe463bbe3e,ENP493,EMPREENDEDORISMO,"Características das pequenas e médias empresas brasileiras. Plano de negócios: planejamento, execução e apresentação. Marketing, finanças e gestão de pequenas e médias empresas. Refletir acerca deste tipo peculiar de agente realizador, procurando despertar nos participantes o espírito empreendedor e alertá-los sobre as exigências, encargos e riscos inerentes ao trabalho inovador. Discutir as razões que tornam o tema empreendedorismo um tópico de elevado interesse. Investigar os elementos psicológicos e sociológicos que influenciam os empreendedores. Tratar do perfil, das motivações e as competências específicas do empreendedor.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
261b2f8e-0def-4c0f-996c-dca30864409d,ENP524,TOPICOS EM GESTAO ESTRATEGICA,,1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
81b4952c-ddd0-4e22-b82a-a9973f93be3e,ENP526,PLANEJAMENTO DE EXPERIMENTOS INDUSTRIAIS,"Conceitos de Planejamento e Análise de Experimentos. Experimentos completamente aleatorizados. Experimentos aleatorizados em blocos completos. Experimentos fatoriais com dois ou mais fatores. Experimentos hierárquicos. Experimentos com restrições na aleatorização. Experimentos fatoriais fracionados. Métodos e planejamentos de superfície de resposta.
Introdução ao planejamento e análise de Experimentos: estratégia de experimentação, princípios básicos, diretrizes. Experimentos comparativos simples. Experimentos com um único fator: A análise de variância. Introdução aos experimentos fatoriais. O experimento fatorial 2k. Experimentos completamente aleatorizados. Experimentos aleatorizados em blocos completos. Experimentos fatoriais com dois ou mais fatores. Experimentos hierárquicos. Experimentos com restrições na aleatorização. Experimentos fatoriais fracionados. Métodos de superfície de resposta e outras abordagens da otimização de processos.",1317894a-8793-445f-b797-68733c74d453,,2024-10-08 01:45:37.218110
